,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
3935,39972923,2022-11-17 14:28:59.843347+00:00,,t,31,72905593991631557,648518346487038617,72905593991688220,648518346514007065,[ 26289 108441   3100],[ 26279 108487   3100]
3936,39972944,2022-11-17 14:28:59.843347+00:00,,t,33,72905593991704478,648518346487038617,72905593991630779,648518346499385438,[ 26271 108355   3088],[ 26305 108339   3087]
3937,39972948,2022-11-17 14:28:59.843347+00:00,,t,14,72905593991698058,648518346487038617,72905593991695778,648518346514428359,[ 26307 108443   3100],[ 26317 108483   3100]
3938,44338495,2022-11-17 14:28:59.843347+00:00,,t,16,73046399864264542,648518346493159666,73046399864294506,648518346511235381,[ 29637 109453   2551],[ 29599 109457   2553]
3939,40033228,2022-11-17 14:28:59.843347+00:00,,t,20,72342712556443480,648518346488893518,72342712556436210,648518346507233352,[  8697 110523   2723],[  8721 110509   2723]
3940,40033505,2022-11-17 14:28:59.843347+00:00,,t,56,72342712556478732,648518346501581144,72342712556488279,648518346494932914,[  9155 110167   2738],[  9137 110207   2739]
3941,40033510,2022-11-17 14:28:59.843347+00:00,,t,13,72342712556495902,648518346501581144,72342712556518739,648518346494932914,[  9143 110157   2753],[  9145 110197   2754]
3942,40033516,2022-11-17 14:28:59.843347+00:00,,t,49,72342712556539408,648518346501581144,72342712556547759,648518346494932914,[  9133 110095   2761],[  9155 110083   2763]
3943,40033524,2022-11-17 14:28:59.843347+00:00,,t,36,72342712556464800,648518346501581144,72342712556460000,648518346494932914,[  9159 110069   2729],[  9163 110111   2729]
3944,40033526,2022-11-17 14:28:59.843347+00:00,,t,46,72342712556534255,648518346501581144,72342712556506325,648518346494932914,[  9201 110425   2750],[  9169 110403   2750]
3945,40033532,2022-11-17 14:28:59.843347+00:00,,t,53,72342712556478732,648518346501581144,72342712556478743,648518346494932914,[  9195 110171   2736],[  9185 110199   2736]
3950,2177770,2022-11-17 14:28:59.843347+00:00,,t,19,72764787716937541,648518346489054813,72764787716907141,648518346494933170,[ 21937 105485   3056],[ 21929 105469   3055]
3953,44362070,2022-11-17 14:28:59.843347+00:00,,t,40,73116631437616564,648518346473084516,73116631437499795,648518346498554608,[ 31943 106305   2957],[ 31975 106285   2957]
3955,44362037,2022-11-17 14:28:59.843347+00:00,,t,22,73116631437694642,648518346487038617,73116631437685205,648518346497858151,[ 31827 105857   2974],[ 31817 105885   2974]
3956,2187742,2022-11-17 14:28:59.843347+00:00,,t,24,72342712489315589,648518346501581144,72342712489302835,648518346480666625,[  9631 109537   2584],[  9593 109533   2584]
3957,2187499,2022-11-17 14:28:59.843347+00:00,,t,33,72342712489423237,648518346494008718,72342712489418534,648518346476657526,[  9211 109551   2619],[  9247 109551   2620]
3962,44439376,2022-11-17 14:28:59.843347+00:00,,t,29,73116631370663461,648518346487038617,73116631370660822,648518346472537865,[ 32305 106047   2888],[ 32299 106019   2887]
3963,44439527,2022-11-17 14:28:59.843347+00:00,,t,23,73116631370679085,648518346487038617,73116631370683967,648518346499385438,[ 32521 106015   2894],[ 32525 106001   2897]
3968,40343921,2022-11-17 14:28:59.843347+00:00,,t,39,72413149953117998,648518346502916595,72413149953104107,648518346483783343,[ 10279 111711   2643],[ 10311 111695   2643]
3972,40343928,2022-11-17 14:28:59.843347+00:00,,t,22,72413149953111169,648518346502916595,72413149953127573,648518346477981653,[ 10281 111731   2646],[ 10315 111715   2647]
3973,40344054,2022-11-17 14:28:59.843347+00:00,,t,20,72413149952885021,648518346502916595,72413149952885916,648518346474593218,[ 10415 112491   2573],[ 10449 112537   2574]
3975,40344093,2022-11-17 14:28:59.843347+00:00,,t,24,72413149952976852,648518346502916595,72413149952988377,648518346477981653,[ 10497 112279   2589],[ 10515 112263   2591]
3980,40344346,2022-11-17 14:28:59.843347+00:00,,t,13,72413149953288392,648518346472653065,72413149953249212,648518346500641203,[ 10859 111663   2694],[ 10827 111665   2694]
3982,40343987,2022-11-17 14:28:59.843347+00:00,,t,21,72413149953127940,648518346531401754,72413149953144481,648518346486653999,[ 10391 112255   2656],[ 10377 112279   2657]
3991,40553981,2022-11-17 14:28:59.843347+00:00,,t,32,72623706563924701,648518346465091957,72623706563942131,648518346487912272,[17767 95733  2850],[17779 95745  2852]
3993,40554100,2022-11-17 14:28:59.843347+00:00,,t,37,72623706563922024,648518346499593822,72623706563931584,648518346488815453,[17943 95311  2844],[17957 95279  2844]
3996,40554115,2022-11-17 14:28:59.843347+00:00,,t,24,72623706563931598,648518346499593822,72623706563931584,648518346488815453,[17979 95291  2846],[17975 95265  2847]
4000,40554149,2022-11-17 14:28:59.843347+00:00,,t,35,72623706563960289,648518346521506809,72623706563939183,648518346487912272,[17995 95215  2849],[18017 95233  2850]
4001,40554169,2022-11-17 14:28:59.843347+00:00,,t,35,72623706563895373,648518346488659278,72623706563911882,648518346488815453,[18055 95339  2839],[18033 95361  2843]
4002,40554128,2022-11-17 14:28:59.843347+00:00,,t,22,72623706563870662,648518346488659278,72623706563911882,648518346488815453,[18023 95327  2837],[17991 95303  2838]
4003,40554153,2022-11-17 14:28:59.843347+00:00,,t,23,72623706563965600,648518346472653065,72623706563989683,648518346484687181,[17987 96103  2870],[18015 96097  2871]
4004,40554235,2022-11-17 14:28:59.843347+00:00,,t,18,72623706563951924,648518346472653065,72623706563967752,648518346499722309,[18111 95847  2863],[18147 95861  2865]
4006,40554264,2022-11-17 14:28:59.843347+00:00,,t,27,72623775283547066,648518346531401754,72623706564079571,648518346499722309,[18171 96263  2911],[18211 96255  2911]
4007,40554328,2022-11-17 14:28:59.843347+00:00,,t,32,72623706564076954,648518346531401754,72623706564093564,648518346486653999,[18307 95959  2918],[18327 95933  2919]
4008,40554371,2022-11-17 14:28:59.843347+00:00,,t,41,72623706564060764,648518346531401754,72623706564083659,648518346486653999,[18385 95579  2907],[18411 95555  2908]
4010,44578823,2022-11-17 14:28:59.843347+00:00,,t,13,73328631023560173,648518346486667469,73328631023555277,648518346494998706,[ 38557 131397   3013],[ 38519 131409   3015]
4012,44578832,2022-11-17 14:28:59.843347+00:00,,t,39,73328631023550402,648518346486667469,73328631023552774,648518346494998706,[ 38577 131443   3022],[ 38551 131469   3022]
4017,40705800,2022-11-17 14:28:59.843347+00:00,,t,19,73539805975601916,648518346499902531,73539805975617906,648518346499960531,[ 43059 133267   3035],[ 43061 133283   3037]
4018,40705965,2022-11-17 14:28:59.843347+00:00,,t,13,73539805975607568,648518346494810935,73539805975581681,648518346488045079,[ 43295 133515   3029],[ 43291 133547   3028]
4021,40705872,2022-11-17 14:28:59.843347+00:00,,t,24,73539805975561018,648518346499902531,73539805975537308,648518346488045079,[ 43155 133143   3016],[ 43189 133149   3016]
4023,3166200,2022-11-17 14:28:59.843347+00:00,,t,21,73046331211497323,648518346473084516,73046331211493279,648518346511235381,[ 30049 108075   2570],[ 30081 108059   2570]
4027,40766604,2022-11-17 14:28:59.843347+00:00,,t,63,73187068834270010,648518346518740959,73187068834260485,648518346499385438,[ 33675 107151   2865],[ 33643 107149   2866]
4028,40766605,2022-11-17 14:28:59.843347+00:00,,t,13,73187068834243606,648518346518740959,73187068834260485,648518346499385438,[ 33669 107159   2855],[ 33641 107151   2856]
4030,40766355,2022-11-17 14:28:59.843347+00:00,,t,28,73187068834354319,648518346497475608,73187068834361869,648518346499385438,[ 33039 107055   2896],[ 33015 107037   2898]
4034,40766466,2022-11-17 14:28:59.843347+00:00,,t,13,73187068834357129,648518346487038617,73187068834354611,648518346487705300,[ 33253 107431   2896],[ 33269 107405   2896]
4035,40766495,2022-11-17 14:28:59.843347+00:00,,t,22,73187000114788617,648518346473084516,73187068834298433,648518346498554608,[ 33327 106481   2873],[ 33345 106499   2874]
4036,40766499,2022-11-17 14:28:59.843347+00:00,,t,55,73187000114776470,648518346473084516,73187068834291076,648518346497858151,[ 33339 106495   2871],[ 33361 106523   2872]
4039,3225238,2022-11-17 14:28:59.843347+00:00,,t,24,73116631370745348,648518346487038617,73116631370758192,648518346472537865,[ 31521 106387   2932],[ 31545 106405   2934]
4040,44675674,2022-11-17 14:28:59.843347+00:00,,t,45,72694487759223415,648518346501581144,72694487759257705,648518346509569667,[ 19891 107011   3129],[ 19869 106983   3131]
4042,44675600,2022-11-17 14:28:59.843347+00:00,,t,15,72694487759207813,648518346494933426,72694487759220933,648518346476657526,[ 19701 107105   3116],[ 19705 107113   3119]
4043,44675620,2022-11-17 14:28:59.843347+00:00,,t,21,72694487759180087,648518346476657526,72694487759189777,648518346494933426,[ 19767 107135   3108],[ 19747 107149   3109]
4047,44706067,2022-11-17 14:28:59.843347+00:00,,t,27,73469368713081753,648518346515250759,73469368713074844,648518346493225392,[ 41365 131711   3345],[ 41335 131729   3346]
4048,44706077,2022-11-17 14:28:59.843347+00:00,,t,73,73469368713103992,648518346515250759,73469368713074914,648518346493225392,[ 41421 131761   3346],[ 41417 131801   3346]
4049,44717699,2022-11-17 14:28:59.843347+00:00,,t,40,72342781141816474,648518346467364359,72342781141830206,648518346514448583,[  9143 110641   2534],[  9167 110639   2536]
4050,44717652,2022-11-17 14:28:59.843347+00:00,,t,28,72342781141628498,648518346501581144,72342781141612413,648518346480125925,[  9093 110681   2448],[  9059 110703   2448]
4051,44717704,2022-11-17 14:28:59.843347+00:00,,t,50,72342781141881786,648518346489054813,72342781141922753,648518346501288024,[  9167 110733   2564],[  9167 110699   2565]
4053,44724830,2022-11-17 14:28:59.843347+00:00,,t,12,72975825229943391,648518346501544291,72975825229940820,648518346490596093,[ 27301 103087   3029],[ 27331 103069   3028]
4056,44724788,2022-11-17 14:28:59.843347+00:00,,t,17,72975825230003875,648518346472653065,72975825230008411,648518346486653999,[ 27097 102767   3056],[ 27117 102749   3057]
4058,44724879,2022-11-17 14:28:59.843347+00:00,,t,24,72975825229945494,648518346472653065,72975825229961963,648518346486653999,[ 27453 102689   3028],[ 27489 102683   3029]
4059,40909249,2022-11-17 14:28:59.843347+00:00,,t,22,72342849861337749,648518346499593822,72342849861331833,648518346477981653,[ 10047 112671   2515],[ 10081 112687   2516]
4060,40909169,2022-11-17 14:28:59.843347+00:00,,t,52,72342849861403576,648518346472653065,72342849861406065,648518346477981653,[  9919 112661   2550],[  9897 112681   2550]
4063,40909245,2022-11-17 14:28:59.843347+00:00,,t,19,72342849861267913,648518346502916595,72342849861241736,648518346500641203,[ 10035 112655   2487],[ 10063 112679   2489]
4066,40909273,2022-11-17 14:28:59.843347+00:00,,t,24,72342849861280611,648518346499593822,72342849861293631,648518346477981653,[ 10107 112745   2498],[ 10127 112717   2499]
4068,3757948,2022-11-17 14:28:59.843347+00:00,,t,22,73328631090681754,648518346489805273,73328631090698760,648518346492913070,[ 38017 132953   3170],[ 38029 132941   3172]
4070,41156188,2022-11-17 14:28:59.843347+00:00,,t,29,72413081367776877,648518346498002535,72413081367774117,648518346494933170,[ 11633 110383   2875],[ 11613 110369   2874]
4071,41156154,2022-11-17 14:28:59.843347+00:00,,t,23,72413081367836732,648518346501581144,72413081367839204,648518346501288024,[ 11543 110321   2888],[ 11579 110337   2889]
4073,41156175,2022-11-17 14:28:59.843347+00:00,,t,38,72413081367702009,648518346489054813,72413081367690624,648518346494933170,[ 11587 110547   2838],[ 11601 110517   2838]
4074,41156206,2022-11-17 14:28:59.843347+00:00,,t,31,72413081367672983,648518346489054813,72413081367696734,648518346494933170,[ 11611 110577   2839],[ 11635 110557   2839]
4076,41156312,2022-11-17 14:28:59.843347+00:00,,t,31,72413081367871370,648518346501581144,72413081367855412,648518346481857725,[ 11831 110157   2906],[ 11833 110181   2905]
4077,41156313,2022-11-17 14:28:59.843347+00:00,,t,34,72413081367810583,648518346501581144,72413081367808009,648518346481857725,[ 11851 110173   2877],[ 11833 110207   2878]
4079,41156436,2022-11-17 14:28:59.843347+00:00,,t,25,72413081367873491,648518346501581144,72413081367880680,648518346494933170,[ 12061 110023   2910],[ 12069 110049   2912]
4087,41344351,2022-11-17 14:28:59.843347+00:00,,t,18,73257368791994780,648518346497475608,73257368791974224,648518346499385438,[ 35037 106437   2771],[ 35051 106461   2771]
4088,41344353,2022-11-17 14:28:59.843347+00:00,,t,17,73257368791964490,648518346497475608,73257368791974224,648518346499385438,[ 35047 106439   2767],[ 35059 106467   2768]
4089,41344333,2022-11-17 14:28:59.843347+00:00,,t,13,73257368792035624,648518346498554608,73257368792042935,648518346494038560,[ 34819 105765   2794],[ 34855 105753   2795]
4092,41344361,2022-11-17 14:28:59.843347+00:00,,t,13,73257368792012595,648518346502709318,73257368792010063,648518346494038560,[ 35141 105771   2778],[ 35123 105817   2779]
4093,41373523,2022-11-17 14:28:59.843347+00:00,,t,43,72553681551382671,648518346489054813,72553681551398575,648518346496729980,[ 15485 106363   3141],[ 15483 106335   3143]
4095,41373553,2022-11-17 14:28:59.843347+00:00,,t,26,72553681551395935,648518346479847574,72553681551393479,648518346477034696,[ 15551 105893   3140],[ 15541 105919   3142]
4097,41373672,2022-11-17 14:28:59.843347+00:00,,t,22,72553681551315325,648518346465091957,72553681551312902,648518346487912272,[ 15743 105509   3099],[ 15753 105537   3101]
4098,41373679,2022-11-17 14:28:59.843347+00:00,,t,30,72553681551310579,648518346521506809,72553681551290706,648518346487912272,[ 15759 105557   3093],[ 15773 105539   3092]
4099,41373474,2022-11-17 14:28:59.843347+00:00,,t,48,72553681551382630,648518346489054813,72553681551409764,648518346501288024,[ 15427 106337   3141],[ 15431 106327   3143]
4103,39622936,2022-11-17 14:28:59.843347+00:00,,t,18,73398999700723226,648518346486977761,73398999700762164,648518346475974370,[ 40783 132249   2935],[ 40755 132257   2936]
4105,44815331,2022-11-17 14:28:59.843347+00:00,,t,13,72764375198741929,648518346472653065,72764375198739418,648518346499722309,[20559 93335  2673],[20571 93331  2672]
4109,41116496,2022-11-17 14:28:59.843347+00:00,,t,17,72342712288242460,648518346501581144,72342712288234620,648518346476657526,[  9363 110153   2296],[  9327 110163   2297]
4110,41116614,2022-11-17 14:28:59.843347+00:00,,t,48,72342712288144639,648518346501581144,72342712288134163,648518346476657526,[  9491 110065   2261],[  9469 110071   2260]
4111,41117000,2022-11-17 14:28:59.843347+00:00,,t,13,72342712287978576,648518346488893518,72342712287975331,648518346480125925,[ 10023 109891   2196],[ 10021 109859   2197]
4114,41116867,2022-11-17 14:28:59.843347+00:00,,t,41,72342712287915771,648518346488893518,72342712287949680,648518346480666625,[  9815 110079   2189],[  9791 110089   2189]
4115,41116811,2022-11-17 14:28:59.843347+00:00,,t,18,72342712288204740,648518346501581144,72342712288183135,648518346480125925,[  9677 110051   2277],[  9707 110057   2278]
4116,41116748,2022-11-17 14:28:59.843347+00:00,,t,26,72342712288069582,648518346501581144,72342712288069642,648518346481857725,[  9639 109717   2234],[  9621 109749   2234]
4117,41116794,2022-11-17 14:28:59.843347+00:00,,t,42,72342712288126501,648518346501581144,72342712288129032,648518346481857725,[  9689 109839   2249],[  9683 109875   2249]
4118,41116820,2022-11-17 14:28:59.843347+00:00,,t,50,72342712288139217,648518346501581144,72342712288190355,648518346481857725,[  9687 110069   2275],[  9723 110065   2275]
4119,41116692,2022-11-17 14:28:59.843347+00:00,,t,63,72342712288069582,648518346501581144,72342712288074068,648518346480666625,[  9597 109741   2239],[  9573 109759   2239]
4120,41116774,2022-11-17 14:28:59.843347+00:00,,t,18,72342712288126501,648518346501581144,72342712288106636,648518346480666625,[  9671 109837   2250],[  9653 109859   2251]
4121,41116813,2022-11-17 14:28:59.843347+00:00,,t,40,72342712288152750,648518346501581144,72342712288173221,648518346480666625,[  9675 110017   2277],[  9709 110005   2279]
4122,41116784,2022-11-17 14:28:59.843347+00:00,,t,46,72342712288097078,648518346501581144,72342712288087709,648518346514448583,[  9681 109835   2247],[  9673 109869   2246]
4123,41116810,2022-11-17 14:28:59.843347+00:00,,t,38,72342712288150140,648518346501581144,72342712288160527,648518346514448583,[  9683 110045   2274],[  9711 110031   2273]
4126,41155935,2022-11-17 14:28:59.843347+00:00,,t,27,72413081367818110,648518346501581144,72413081367834245,648518346476657526,[ 11337 110207   2890],[ 11317 110231   2891]
4127,41155966,2022-11-17 14:28:59.843347+00:00,,t,35,72413081367848309,648518346501581144,72413081367853137,648518346476657526,[ 11387 110281   2902],[ 11355 110295   2903]
