,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
12412,8039482,2022-11-17 14:28:59.843347+00:00,,t,16,72905593857625043,648518346494264434,72905593857614295,648518346489732460,[ 25025 107059   2904],[ 25053 107075   2905]
12418,8039495,2022-11-17 14:28:59.843347+00:00,,t,33,72905593857408631,648518346496671612,72905593857352050,648518346513923353,[ 25117 107093   2830],[ 25089 107091   2830]
12419,30198648,2022-11-17 14:28:59.843347+00:00,,t,22,72835293765775105,648518346480125925,72835293765775161,648518346480963584,[ 24239 110341   2751],[ 24203 110359   2751]
12421,8039498,2022-11-17 14:28:59.843347+00:00,,t,29,72905593857515010,648518346501288024,72905593857522176,648518346482964966,[ 25131 106687   2860],[ 25107 106701   2861]
12423,8039488,2022-11-17 14:28:59.843347+00:00,,t,23,72905593857604729,648518346494264434,72905593857627649,648518346501545571,[ 25045 107029   2905],[ 25073 107025   2907]
12424,41116583,2022-11-17 14:28:59.843347+00:00,,t,24,72342712287972018,648518346481857725,72342712287941101,648518346477140752,[  9465 110117   2194],[  9437 110101   2195]
12425,2278294,2022-11-17 14:28:59.843347+00:00,,t,29,72905593790614478,648518346480125925,72905593790597421,648518346494996387,[ 26263 107285   2803],[ 26293 107315   2802]
12426,12800774,2022-11-17 14:28:59.843347+00:00,,t,41,73680818610251001,648518346494998706,73680818610254328,648518346490658557,[ 47733 141447   3529],[ 47695 141459   3529]
12431,12800817,2022-11-17 14:28:59.843347+00:00,,t,43,73680818610254315,648518346494998706,73680818610235634,648518346483323812,[ 47781 141383   3525],[ 47761 141367   3524]
12432,12800815,2022-11-17 14:28:59.843347+00:00,,t,43,73680818610240989,648518346494998706,73680818610230444,648518346492140076,[ 47761 141461   3519],[ 47763 141433   3519]
12435,12800833,2022-11-17 14:28:59.843347+00:00,,t,18,73680818610266889,648518346477811470,73680818610259521,648518346492790969,[ 47807 141677   3532],[ 47775 141687   3534]
12442,12800859,2022-11-17 14:28:59.843347+00:00,,t,33,73680818610251710,648518346494998706,73680818610251742,648518346492790969,[ 47863 141573   3526],[ 47831 141599   3525]
12443,12800850,2022-11-17 14:28:59.843347+00:00,,t,37,73680818610227796,648518346494998706,73680818610225387,648518346483323812,[ 47783 141457   3519],[ 47805 141429   3519]
12449,41116676,2022-11-17 14:28:59.843347+00:00,,t,54,72342712288033842,648518346514448583,72342712288038902,648518346472722185,[  9535 110109   2221],[  9547 110143   2222]
12450,2581395,2022-11-17 14:28:59.843347+00:00,,t,18,72483450178967532,648518346474593218,72483450178949679,648518346497743606,[ 13773 109155   2968],[ 13759 109179   2967]
12451,25384977,2022-11-17 14:28:59.843347+00:00,,t,58,72976031388353616,648518346495414351,72976031388370767,648518346499432795,[ 27071 109287   3032],[ 27103 109301   3032]
12453,41116715,2022-11-17 14:28:59.843347+00:00,,t,41,72342712288099631,648518346514448583,72342712288102167,648518346472722185,[  9593 110083   2248],[  9593 110119   2248]
12454,44288543,2022-11-17 14:28:59.843347+00:00,,t,16,72342781141725172,648518346481857725,72342781141709995,648518346501545571,[  9897 111115   2483],[  9917 111107   2481]
12455,23008780,2022-11-17 14:28:59.843347+00:00,,t,21,72624050362651672,648518346480125925,72624050362651677,648518346501545571,[ 16663 105015   3241],[ 16639 104989   3242]
12456,44288525,2022-11-17 14:28:59.843347+00:00,,t,19,72342781141722535,648518346481857725,72342781141741732,648518346501545571,[  9885 111095   2488],[  9899 111065   2489]
12457,2278145,2022-11-17 14:28:59.843347+00:00,,t,39,72905593790643420,648518346509569667,72905593790636590,648518346501545571,[ 26125 106581   2819],[ 26141 106553   2820]
12459,16181052,2022-11-17 14:28:59.843347+00:00,,t,18,72342712489405498,648518346514448583,72342712489398807,648518346501545571,[  9369 109741   2616],[  9375 109779   2616]
12460,2277732,2022-11-17 14:28:59.843347+00:00,,t,12,72905593790572896,648518346496671612,72905593790578097,648518346494200711,[ 25697 107187   2798],[ 25687 107219   2799]
12461,44288515,2022-11-17 14:28:59.843347+00:00,,t,29,72342781141935419,648518346486753761,72342781141884768,648518346479239887,[  9865 110841   2567],[  9887 110817   2567]
12462,28876078,2022-11-17 14:28:59.843347+00:00,,t,31,72553750271022331,648518346514448583,72553750271017624,648518346501545571,[ 15603 107947   3178],[ 15573 107931   3178]
12463,23008700,2022-11-17 14:28:59.843347+00:00,,t,31,72553681618407656,648518346501288024,72624050362606517,648518346501545571,[ 16365 104605   3221],[ 16391 104625   3221]
12464,44288358,2022-11-17 14:28:59.843347+00:00,,t,54,72342781141901020,648518346486753761,72342781141906865,648518346479239887,[  9701 110779   2562],[  9719 110815   2563]
12465,8238074,2022-11-17 14:28:59.843347+00:00,,t,13,72694006521530594,648518346499722309,72694006521530626,648518346507389983,[19467 93537  2734],[19491 93559  2734]
12466,20263004,2022-11-17 14:28:59.843347+00:00,,t,14,72553681618399681,648518346494933170,72553681618410625,648518346479239887,[ 16043 104473   3222],[ 16065 104487   3222]
12468,20263024,2022-11-17 14:28:59.843347+00:00,,t,21,72553681618423470,648518346486753761,72553681618399267,648518346479239887,[ 16137 104483   3222],[ 16139 104485   3220]
12469,20552560,2022-11-17 14:28:59.843347+00:00,,t,13,72342712489405578,648518346480666625,72342712489405575,648518346489847311,[  8637 110031   2617],[  8663 110033   2617]
12470,43130650,2022-11-17 14:28:59.843347+00:00,,t,18,72905662509925647,648518346517348645,72905662509908143,648518346507389983,[ 24729 110349   2737],[ 24761 110367   2738]
12471,2278331,2022-11-17 14:28:59.843347+00:00,,t,39,72905593790587843,648518346507233352,72905593790578125,648518346489847311,[ 26373 107285   2798],[ 26339 107275   2798]
12472,20552517,2022-11-17 14:28:59.843347+00:00,,t,48,72342712489360132,648518346507233352,72342712489392046,648518346489847311,[  8631 109975   2607],[  8617 109947   2608]
12473,2278302,2022-11-17 14:28:59.843347+00:00,,t,32,72905593790527580,648518346480125925,72905593790556477,648518346489847311,[ 26267 107333   2787],[ 26299 107317   2788]
12474,16181079,2022-11-17 14:28:59.843347+00:00,,t,50,72342712489504812,648518346480666625,72342712489491234,648518346489847311,[  9403 109715   2657],[  9403 109683   2657]
12475,27169424,2022-11-17 14:28:59.843347+00:00,,t,30,72905731162382171,648518346480125925,72905731162372181,648518346489847311,[ 25685 111917   2648],[ 25665 111915   2647]
12476,35895888,2022-11-17 14:28:59.843347+00:00,,t,29,72413218471162400,648518346487912272,72413218471136689,648518346503310971,[ 11789 113205   2221],[ 11809 113231   2221]
12477,24285410,2022-11-17 14:28:59.843347+00:00,,t,19,72342781208787637,648518346501288024,72342781208754997,648518346488838734,[  9693 110599   2581],[  9681 110615   2580]
12478,44288418,2022-11-17 14:28:59.843347+00:00,,t,26,72342781142031486,648518346501288024,72342781141907552,648518346488838734,[  9755 111045   2569],[  9779 111033   2569]
12479,44288148,2022-11-17 14:28:59.843347+00:00,,t,33,72342781141884774,648518346494933170,72342781141888154,648518346488838734,[  9509 110771   2557],[  9515 110743   2557]
12480,44288359,2022-11-17 14:28:59.843347+00:00,,t,34,72342781141884899,648518346494071307,72342781141896256,648518346488838734,[  9713 110915   2557],[  9719 110925   2560]
12481,15032887,2022-11-17 14:28:59.843347+00:00,,t,36,72624050362772927,648518346499840723,72624050362772966,648518346488838734,[ 18159 105855   3291],[ 18147 105879   3290]
12482,15032896,2022-11-17 14:28:59.843347+00:00,,t,37,72624050362783175,648518346499840723,72624050362772966,648518346488838734,[ 18183 105891   3292],[ 18159 105905   3292]
12483,1990021,2022-11-17 14:28:59.843347+00:00,,t,24,72975756510432502,648518346487912272,72975756510432460,648518346501071209,[ 26993 102155   3008],[ 26991 102125   3009]
12484,11743,2022-11-17 14:28:59.843347+00:00,,t,28,72835225314450735,648518346481068634,72835225314449154,648518346493825393,[ 22667 107797   3211],[ 22645 107791   3211]
12485,26046547,2022-11-17 14:28:59.843347+00:00,,t,22,73116700022923698,648518346488054046,73116700022920367,648518346494201991,[ 32233 106573   2714],[ 32207 106549   2714]
12487,1701247,2022-11-17 14:28:59.843347+00:00,,t,22,72975962601955318,648518346524142085,72975962601923377,648518346494201991,[ 28519 107571   2947],[ 28493 107599   2947]
12488,13753030,2022-11-17 14:28:59.843347+00:00,,t,48,72623706497069296,648518346514361543,72623706497077975,648518346501071209,[18159 94783  2807],[18167 94801  2810]
12489,13753062,2022-11-17 14:28:59.843347+00:00,,t,13,72623706497000972,648518346514361543,72623706497005497,648518346501071209,[18235 94863  2780],[18203 94879  2781]
12490,26046511,2022-11-17 14:28:59.843347+00:00,,t,53,73116700022947548,648518346488054046,73116700022938424,648518346494201991,[ 32119 106585   2722],[ 32099 106551   2722]
12493,34913785,2022-11-17 14:28:59.843347+00:00,,t,44,72975962668797618,648518346486545841,72975962668812040,648518346492697531,[ 26755 107649   2996],[ 26789 107655   2997]
12495,39599941,2022-11-17 14:28:59.843347+00:00,,t,38,72835225180533545,648518346517527332,72835225180526757,648518346492697531,[ 23643 107345   3038],[ 23651 107367   3039]
12496,24285423,2022-11-17 14:28:59.843347+00:00,,t,27,72342781208583989,648518346501288024,72342781208585765,648518346488838734,[  9699 111101   2571],[  9695 111139   2572]
12497,39599975,2022-11-17 14:28:59.843347+00:00,,t,48,72835225180519197,648518346517527332,72835225180540482,648518346492697531,[ 23745 107159   3036],[ 23735 107149   3039]
12498,15032881,2022-11-17 14:28:59.843347+00:00,,t,36,72624050362736290,648518346499840723,72624050362721109,648518346492697531,[ 18133 105829   3270],[ 18145 105869   3271]
12499,24285500,2022-11-17 14:28:59.843347+00:00,,t,75,72342781208874975,648518346477034696,72342781208897620,648518346479847574,[  9765 110615   2622],[  9791 110597   2623]
12502,2588425,2022-11-17 14:28:59.843347+00:00,,t,16,73539874896225064,648518346474234477,73539874896228109,648518346492697531,[ 43125 136553   3354],[ 43113 136581   3354]
12503,2588430,2022-11-17 14:28:59.843347+00:00,,t,21,73539874896258223,648518346474234477,73539874896278228,648518346492697531,[ 43109 136819   3369],[ 43131 136845   3371]
12504,2588555,2022-11-17 14:28:59.843347+00:00,,t,34,73539874896260929,648518346474234477,73539874896261135,648518346492697531,[ 43377 137107   3366],[ 43417 137097   3368]
12505,34317217,2022-11-17 14:28:59.843347+00:00,,t,35,72835225180552678,648518346517527332,72835225180569454,648518346492697531,[ 23401 107303   3043],[ 23421 107323   3043]
12506,16891356,2022-11-17 14:28:59.843347+00:00,,t,44,73398999901961726,648518346474234477,73398999901949159,648518346492697531,[ 40047 131249   3276],[ 40077 131235   3276]
12507,22984173,2022-11-17 14:28:59.843347+00:00,,t,22,72553544112548514,648518346472297010,72553544112543635,648518346477765271,[ 16071 102175   3189],[ 16107 102189   3190]
12509,39600038,2022-11-17 14:28:59.843347+00:00,,t,34,72835225180524239,648518346531363354,72835225180514335,648518346492697531,[ 23993 107399   3026],[ 23963 107429   3027]
12510,24771043,2022-11-17 14:28:59.843347+00:00,,t,35,72905456351460966,648518346472297010,72905456351473566,648518346477765271,[ 24925 102929   2747],[ 24923 102899   2748]
12512,34317220,2022-11-17 14:28:59.843347+00:00,,t,43,72835225180554923,648518346517527332,72835225180569454,648518346492697531,[ 23427 107295   3049],[ 23429 107331   3049]
12513,1730067,2022-11-17 14:28:59.843347+00:00,,t,36,72835225180591086,648518346495414351,72835225180591105,648518346493825393,[ 24399 108065   3060],[ 24391 108101   3060]
12514,10593749,2022-11-17 14:28:59.843347+00:00,,t,31,72694419107046703,648518346495414351,72694419107135832,648518346493825393,[ 19069 104887   3334],[ 19035 104881   3334]
12516,5910346,2022-11-17 14:28:59.843347+00:00,,t,27,72905525138133591,648518346489572037,72905525138143658,648518346479847574,[ 25673 105389   2892],[ 25655 105353   2894]
12518,11481786,2022-11-17 14:28:59.843347+00:00,,t,21,72413081300851823,648518346494933170,72413081300880150,648518346479239887,[ 11515 110153   2822],[ 11541 110177   2823]
12519,12347144,2022-11-17 14:28:59.843347+00:00,,t,23,72553681551335858,648518346481759933,72553681551326627,648518346465091957,[ 15517 105299   3109],[ 15551 105313   3109]
12520,42182948,2022-11-17 14:28:59.843347+00:00,,t,45,73469368579084900,648518346499960531,73469368579080275,648518346498434097,[ 41301 131861   3185],[ 41277 131895   3186]
12521,44082553,2022-11-17 14:28:59.843347+00:00,,t,26,72413149953073734,648518346477034696,72413149953069002,648518346479239887,[ 11093 110821   2628],[ 11111 110797   2628]
12522,44082591,2022-11-17 14:28:59.843347+00:00,,t,29,72413149953110522,648518346477034696,72413149953096311,648518346479239887,[ 11153 110731   2638],[ 11183 110717   2639]
12523,42182974,2022-11-17 14:28:59.843347+00:00,,t,39,73469368579048793,648518346488045079,73469368579026752,648518346498434097,[ 41285 131415   3165],[ 41317 131423   3165]
12524,20263003,2022-11-17 14:28:59.843347+00:00,,t,12,72553681618213941,648518346494933170,72553681618213207,648518346478935892,[ 16027 104583   3212],[ 16063 104585   3213]
12526,4391602,2022-11-17 14:28:59.843347+00:00,,t,17,72342781275911803,648518346494071307,72342781275893963,648518346478935892,[  9541 110703   2718],[  9555 110705   2717]
12527,24285539,2022-11-17 14:28:59.843347+00:00,,t,21,72342781208882120,648518346494933170,72342781208877547,648518346478935892,[  9855 110823   2617],[  9827 110827   2618]
12528,15587492,2022-11-17 14:28:59.843347+00:00,,t,54,73610243640457082,648518346499960531,73610243640445353,648518346498434097,[ 45303 137083   3366],[ 45271 137081   3367]
12529,15587498,2022-11-17 14:28:59.843347+00:00,,t,49,73610243640452230,648518346499960531,73610243640454706,648518346498434097,[ 45315 137097   3371],[ 45289 137107   3371]
12532,43847291,2022-11-17 14:28:59.843347+00:00,,t,23,72905456351489246,648518346483783343,72905456351484087,648518346472722185,[ 26545 103785   2755],[ 26503 103793   2756]
12535,15587508,2022-11-17 14:28:59.843347+00:00,,t,18,73610243640457207,648518346499960531,73610243640477349,648518346498434097,[ 45331 137191   3379],[ 45303 137183   3380]
12536,15587481,2022-11-17 14:28:59.843347+00:00,,t,15,73610243640490541,648518346488045079,73610243640485538,648518346498434097,[ 45277 137137   3384],[ 45239 137149   3385]
12537,5654451,2022-11-17 14:28:59.843347+00:00,,t,29,72623844070135861,648518346483783343,72623844070141582,648518346472722185,[ 17035 100221   3065],[ 17071 100231   3065]
12538,5654445,2022-11-17 14:28:59.843347+00:00,,t,37,72623844070164806,648518346483783343,72623844070147397,648518346472722185,[ 17035 100239   3068],[ 17063 100259   3069]
12539,5654434,2022-11-17 14:28:59.843347+00:00,,t,45,72623844070133162,648518346483783343,72623844070133152,648518346491793832,[ 17051 100037   3063],[ 17037 100009   3063]
12540,5654436,2022-11-17 14:28:59.843347+00:00,,t,50,72623844070133162,648518346483783343,72623844070123233,648518346486971900,[ 17047 100027   3059],[17043 99995  3059]
12541,8238735,2022-11-17 14:28:59.843347+00:00,,t,25,72694006521341122,648518346483783343,72694006521339384,648518346472722185,[20303 93739  2703],[20299 93705  2703]
12542,5654435,2022-11-17 14:28:59.843347+00:00,,t,21,72623844070150704,648518346483783343,72623844070164980,648518346481651905,[ 17023 100253   3070],[ 17037 100287   3070]
12546,7786453,2022-11-17 14:28:59.843347+00:00,,t,37,73116700090184755,648518346524142085,73116700090212856,648518346485925758,[ 30871 107659   2906],[ 30885 107697   2907]
12547,7786557,2022-11-17 14:28:59.843347+00:00,,t,24,73116700090177337,648518346486545841,73116700090189900,648518346485925758,[ 31105 108025   2898],[ 31079 108007   2899]
12548,10517446,2022-11-17 14:28:59.843347+00:00,,t,37,72413218672333301,648518346483783343,72413218672438380,648518346472722185,[ 10449 112963   2584],[ 10417 112947   2585]
12550,10517443,2022-11-17 14:28:59.843347+00:00,,t,40,72413218672472699,648518346483783343,72413218672463679,648518346479956886,[ 10449 112675   2599],[ 10415 112667   2598]
12558,10517424,2022-11-17 14:28:59.843347+00:00,,t,13,72413218672333301,648518346483783343,72413218672404459,648518346497743606,[ 10401 112965   2581],[ 10367 112973   2580]
12559,43847324,2022-11-17 14:28:59.843347+00:00,,t,26,72905456351479015,648518346483783343,72905456351478973,648518346472722185,[ 26553 103723   2752],[ 26531 103703   2753]
12563,5654475,2022-11-17 14:28:59.843347+00:00,,t,13,72623844070100777,648518346483783343,72623844070147106,648518346500132614,[ 17093 100071   3067],[ 17119 100049   3067]
